# File: electricity_water_coef_HK_direct_seawater.csv
# Title: average electricity water coeffcient by China provinces
# Units: m^3/GJ
# Source: original GCAM water-electricity workbooks. Many values from Macknick et al and IEAGHG. Estimated with ChatGPT investigation (based on related HK report. Core assumption including 1 HK thermal power plants use direct/once-through seawater cooling where cooling is needed. 2 Freshwater withdrawal and freshwater consumption for cooling are set to 0. 3 OCGT peak units are air-cooled and set to 0. 4 PV/wind follow original GCAM-China non-thermal coefficients.)
# Description: Calculate the average value by combining the proportion of cooling types in Hong Kong
# Column types: ccccncnc
# ----------
region,supplysector,subsector,technology,year,minicam.energy.input,coefficient,market.name
HK,base load generation,coal,coal_base_IGCC_CCS,2005,seawater,44.22757009,China
HK,base load generation,coal,coal_base_IGCC_CCS,2005,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2005,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2010,seawater,44.22757009,China
HK,base load generation,coal,coal_base_IGCC_CCS,2010,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2010,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2015,seawater,38.474041045,China
HK,base load generation,coal,coal_base_IGCC_CCS,2015,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2015,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2021,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2021,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2021,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2025,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2025,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2025,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2030,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2030,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2030,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2035,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2035,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2035,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2040,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2040,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2040,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2045,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2045,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2045,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2050,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2050,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2050,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2055,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2055,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2055,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2060,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2060,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2060,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2065,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2065,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2065,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2070,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2070,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2070,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2075,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2075,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2075,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2080,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2080,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2080,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2085,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2085,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2085,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2090,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2090,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2090,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2095,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2095,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2095,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2100,seawater,38.92433017,China
HK,base load generation,coal,coal_base_IGCC_CCS,2100,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_IGCC_CCS,2100,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,1975,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,1975,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,1975,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,1990,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,1990,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,1990,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2005,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2005,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2005,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2010,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2010,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2010,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2015,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2015,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2015,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2021,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2021,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2021,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2025,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2025,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2025,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2030,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2030,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2030,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2035,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2035,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2035,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2040,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2040,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2040,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2045,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2045,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2045,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2050,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2050,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2050,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2055,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2055,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2055,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2060,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2060,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2060,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2065,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2065,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2065,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2070,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2070,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2070,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2075,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2075,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2075,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2080,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2080,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2080,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2085,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2085,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2085,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2090,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2090,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2090,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2095,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2095,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2095,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul,2100,seawater,38.222143986,China
HK,base load generation,coal,coal_base_conv pul,2100,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul,2100,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,1975,seawater,46.891479635,China
HK,base load generation,coal,coal_base_conv pul_CCS,1975,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,1975,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,1990,seawater,46.891479635,China
HK,base load generation,coal,coal_base_conv pul_CCS,1990,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,1990,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2005,seawater,46.891479635,China
HK,base load generation,coal,coal_base_conv pul_CCS,2005,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2005,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2010,seawater,46.891479635,China
HK,base load generation,coal,coal_base_conv pul_CCS,2010,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2010,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2015,seawater,40.79140473,China
HK,base load generation,coal,coal_base_conv pul_CCS,2015,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2015,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2021,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2021,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2021,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2025,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2025,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2025,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2030,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2030,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2030,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2035,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2035,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2035,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2040,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2040,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2040,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2045,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2045,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2045,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2050,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2050,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2050,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2055,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2055,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2055,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2060,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2060,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2060,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2065,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2065,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2065,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2070,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2070,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2070,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2075,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2075,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2075,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2080,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2080,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2080,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2085,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2085,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2085,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2090,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2090,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2090,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2095,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2095,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2095,water_td_elec_W,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2100,seawater,41.268815615,China
HK,base load generation,coal,coal_base_conv pul_CCS,2100,water_td_elec_C,0,HK
HK,base load generation,coal,coal_base_conv pul_CCS,2100,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,1975,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,1975,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,1975,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,1990,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,1990,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,1990,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2005,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2005,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2005,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2010,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2010,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2010,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2015,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2015,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2015,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2021,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2021,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2021,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2025,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2025,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2025,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2030,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2030,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2030,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2035,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2035,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2035,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2040,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2040,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2040,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2045,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2045,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2045,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2050,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2050,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2050,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2055,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2055,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2055,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2060,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2060,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2060,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2065,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2065,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2065,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2070,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2070,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2070,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2075,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2075,water_td_elec_C,0,HK
HK,base load generation,gas,gas_base_CC,2075,water_td_elec_W,0,HK
HK,base load generation,gas,gas_base_CC,2080,seawater,11.966107251,China
HK,base load generation,gas,gas_base_CC,2080,water_td_elec_C,0,HK
